         1.6129397893e+00          2.7167238725e+00          5.2548232179e-03          2.7158693256e+00
         1.6234555577e+00          2.7154453764e+00          5.2578841921e-03          2.7145164192e+00
         1.6339797848e+00          2.7138663321e+00          5.2621135173e-03          2.7128631478e+00
         1.6445148224e+00          2.7119862629e+00          5.2675188330e-03          2.7109090515e+00
         1.6550630428e+00          2.7098045558e+00          5.2741102034e-03          2.7086535346e+00
         1.6656268432e+00          2.7073204596e+00          5.2819001741e-03          2.7060958629e+00
         1.6762086509e+00          2.7045330816e+00          5.2909038443e-03          2.7032351615e+00
         1.6868109288e+00          2.7014413850e+00          5.3011389548e-03          2.7000704110e+00
         1.6974361808e+00          2.6980441844e+00          5.3126259937e-03          2.6966004441e+00
         1.7080869574e+00          2.6943401420e+00          5.3253883203e-03          2.6928239410e+00
         1.7187658620e+00          2.6903277617e+00          5.3394523090e-03          2.6887394245e+00
         1.7294755571e+00          2.6860053842e+00          5.3548475151e-03          2.6843452538e+00
         1.7402187708e+00          2.6813711798e+00          5.3716068650e-03          2.6796396186e+00
         1.7509983045e+00          2.6764231412e+00          5.3897668724e-03          2.6746205310e+00
         1.7618170403e+00          2.6711590753e+00          5.4093678848e-03          2.6692858181e+00
         1.7726779490e+00          2.6655765938e+00          5.4304543622e-03          2.6636331120e+00
         1.7835840994e+00          2.6596731033e+00          5.4530751940e-03          2.6576598401e+00
         1.7945386675e+00          2.6534457931e+00          5.4772840568e-03          2.6513632133e+00
         1.8055449472e+00          2.6468916231e+00          5.5031398212e-03          2.6447402137e+00
         1.8166063612e+00          2.6400073090e+00          5.5307070110e-03          2.6377875795e+00
         1.8277264738e+00          2.6327893067e+00          5.5600563261e-03          2.6305017902e+00
         1.8389090043e+00          2.6252337945e+00          5.5912652360e-03          2.6228790483e+00
         1.8501578416e+00          2.6173366531e+00          5.6244186551e-03          2.6149152593e+00
         1.8614770611e+00          2.6090934438e+00          5.6596097133e-03          2.6066060106e+00
         1.8728709423e+00          2.6004993833e+00          5.6969406378e-03          2.5979465457e+00
         1.8843439899e+00          2.5915493163e+00          5.7365237629e-03          2.5889317371e+00
         1.8959009552e+00          2.5822376837e+00          5.7784826921e-03          2.5795560551e+00
         1.9075468625e+00          2.5725584880e+00          5.8229536381e-03          2.5698135323e+00
         1.9192870365e+00          2.5625052528e+00          5.8700869735e-03          2.5596977243e+00
