0 0.0175
1 0.01375
2 0.01375
0 0.01875
1 0.0140625
2 0.0140625
0 0.02
1 0.0150781
2 0.0150781
0 0.02125
1 0.0162695
2 0.0162695
0 0.0225
1 0.0175049
2 0.0175049
