0 0 0
0 0.01 0.1
0 0.02 0.1
0 0.03 0.1
0 0.04 0.1
0 0.05 0.1
0 0.06 0.1
0 0.07 0.1
0 0.08 0.1
0 0.09 0.1
0 0.1 0.1
0 0.11 0.1
0 0.12 0.1
0 0.13 0.1
0 0.14 0.1
0 0.15 0.1
0 0.16 0.1
0 0.17 0.1
0 0.18 0.1
0 0.19 0.1
0 0.2 0.1
0 0.21 0.1
0 0.22 0.1
0 0.23 0.1
0 0.24 0.1
0 0.25 0.1
0 0.26 0.1
0 0.27 0.1
0 0.28 0.1
0 0.29 0.1
0 0.3 0.1
0 0.31 0.1
0 0.32 0.1
0 0.33 0.1
0 0.34 0.1
0 0.35 0.1
0 0.36 0.1
0 0.37 0.1
0 0.38 0.1
0 0.39 0.1
0 0.4 0.1
0 0.41 0.1
0 0.42 0.1
0 0.43 0.1
0 0.44 0.1
0 0.45 0.1
0 0.46 0.1
0 0.47 0.1
0 0.48 0.1
0 0.49 0.1
0 0.5 0.1
0 0.51 0.1
0 0.52 0.1
0 0.53 0.1
0 0.54 0.1
0 0.55 0.1
0 0.56 0.1
0 0.57 0.1
0 0.58 0.1
0 0.59 0.1
0 0.6 0.1
0 0.61 0.1
0 0.62 0.1
0 0.63 0.1
0 0.64 0.1
0 0.65 0.1
0 0.66 0.1
0 0.67 0.1
0 0.68 0.1
0 0.69 0.1
0 0.7 0.1
0 0.71 0.1
0 0.72 0.1
0 0.73 0.1
0 0.74 0.1
0 0.75 0.1
0 0.76 0.1
0 0.77 0.1
0 0.78 0.1
0 0.79 0.1
0 0.8 0.1
0 0.81 0.1
0 0.82 0.1
0 0.83 0.1
0 0.84 0.1
0 0.85 0.1
0 0.86 0.1
0 0.87 0.1
0 0.88 0.1
0 0.89 0.1
0 0.9 0.1
0 0.91 0.1
0 0.92 0.1
0 0.93 0.1
0 0.94 0.1
0 0.95 0.1
0 0.96 0.1
0 0.97 0.1
0 0.98 0.1
0 0.99 0.1
0 1 0.1
0 1.01 0.1
0 1.02 0.1
0 1.03 0.1
0 1.04 0.1
0 1.05 0.1
0 1.06 0.1
0 1.07 0.1
0 1.08 0.1
0 1.09 0.1
0 1.1 0.1
0 1.11 0.1
0 1.12 0.1
0 1.13 0.1
0 1.14 0.1
0 1.15 0.1
0 1.16 0.1
0 1.17 0.1
0 1.18 0.1
0 1.19 0.1
0 1.2 0.1
0 1.21 0.1
0 1.22 0.1
0 1.23 0.1
0 1.24 0.1
0 1.25 0.1
0 1.26 0.1
0 1.27 0.1
0 1.28 0
0.01 0 0
0.01 0.01 -5.49448e+149
0.01 0.02 1.09963e+150
0.01 0.03 -1.65128e+150
0.01 0.04 2.20512e+150
0.01 0.05 -2.76184e+150
0.01 0.06 3.32214e+150
0.01 0.07 -3.88666e+150
0.01 0.08 4.45602e+150
0.01 0.09 -5.0308e+150
0.01 0.1 5.61156e+150
0.01 0.11 -6.19877e+150
0.01 0.12 6.79288e+150
0.01 0.13 -7.39427e+150
0.01 0.14 8.00326e+150
0.01 0.15 -8.62011e+150
0.01 0.16 9.24502e+150
0.01 0.17 -9.8781e+150
0.01 0.18 1.05194e+151
0.01 0.19 -1.11689e+151
0.01 0.2 1.18264e+151
0.01 0.21 -1.24918e+151
0.01 0.22 1.31648e+151
0.01 0.23 -1.38451e+151
0.01 0.24 1.45321e+151
0.01 0.25 -1.52254e+151
0.01 0.26 1.59244e+151
0.01 0.27 -1.66283e+151
0.01 0.28 1.73364e+151
0.01 0.29 -1.80478e+151
0.01 0.3 1.87616e+151
0.01 0.31 -1.94768e+151
0.01 0.32 2.01922e+151
0.01 0.33 -2.09068e+151
0.01 0.34 2.16193e+151
0.01 0.35 -2.23284e+151
0.01 0.36 2.30329e+151
0.01 0.37 -2.37313e+151
0.01 0.38 2.44221e+151
0.01 0.39 -2.5104e+151
0.01 0.4 2.57755e+151
0.01 0.41 -2.6435e+151
0.01 0.42 2.70809e+151
0.01 0.43 -2.77119e+151
0.01 0.44 2.83262e+151
0.01 0.45 -2.89223e+151
0.01 0.46 2.94988e+151
0.01 0.47 -3.00541e+151
0.01 0.48 3.05868e+151
0.01 0.49 -3.10953e+151
0.01 0.5 3.15783e+151
0.01 0.51 -3.20344e+151
0.01 0.52 3.24624e+151
0.01 0.53 -3.2861e+151
0.01 0.54 3.3229e+151
0.01 0.55 -3.35654e+151
0.01 0.56 3.38692e+151
0.01 0.57 -3.41395e+151
0.01 0.58 3.43754e+151
0.01 0.59 -3.45762e+151
0.01 0.6 3.47414e+151
0.01 0.61 -3.48703e+151
0.01 0.62 3.49628e+151
0.01 0.63 -3.50183e+151
0.01 0.64 3.50369e+151
0.01 0.65 -3.50183e+151
0.01 0.66 3.49628e+151
0.01 0.67 -3.48703e+151
0.01 0.68 3.47414e+151
0.01 0.69 -3.45762e+151
0.01 0.7 3.43754e+151
0.01 0.71 -3.41395e+151
0.01 0.72 3.38692e+151
0.01 0.73 -3.35654e+151
0.01 0.74 3.3229e+151
0.01 0.75 -3.2861e+151
0.01 0.76 3.24624e+151
0.01 0.77 -3.20344e+151
0.01 0.78 3.15783e+151
0.01 0.79 -3.10953e+151
0.01 0.8 3.05868e+151
0.01 0.81 -3.00541e+151
0.01 0.82 2.94988e+151
0.01 0.83 -2.89223e+151
0.01 0.84 2.83262e+151
0.01 0.85 -2.77119e+151
0.01 0.86 2.70809e+151
0.01 0.87 -2.6435e+151
0.01 0.88 2.57755e+151
0.01 0.89 -2.5104e+151
0.01 0.9 2.44221e+151
0.01 0.91 -2.37313e+151
0.01 0.92 2.30329e+151
0.01 0.93 -2.23284e+151
0.01 0.94 2.16193e+151
0.01 0.95 -2.09068e+151
0.01 0.96 2.01922e+151
0.01 0.97 -1.94768e+151
0.01 0.98 1.87616e+151
0.01 0.99 -1.80478e+151
0.01 1 1.73364e+151
0.01 1.01 -1.66283e+151
0.01 1.02 1.59244e+151
0.01 1.03 -1.52254e+151
0.01 1.04 1.45321e+151
0.01 1.05 -1.38451e+151
0.01 1.06 1.31648e+151
0.01 1.07 -1.24918e+151
0.01 1.08 1.18264e+151
0.01 1.09 -1.11689e+151
0.01 1.1 1.05194e+151
0.01 1.11 -9.8781e+150
0.01 1.12 9.24502e+150
0.01 1.13 -8.62011e+150
0.01 1.14 8.00326e+150
0.01 1.15 -7.39427e+150
0.01 1.16 6.79288e+150
0.01 1.17 -6.19877e+150
0.01 1.18 5.61156e+150
0.01 1.19 -5.0308e+150
0.01 1.2 4.45602e+150
0.01 1.21 -3.88666e+150
0.01 1.22 3.32214e+150
0.01 1.23 -2.76184e+150
0.01 1.24 2.20512e+150
0.01 1.25 -1.65128e+150
0.01 1.26 1.09963e+150
0.01 1.27 -5.49448e+149
0.01 1.28 0
0.02 0 0
0.02 0.01 1.09777e+150
0.02 0.02 -2.19701e+150
0.02 0.03 3.29919e+150
0.02 0.04 -4.40573e+150
0.02 0.05 5.51804e+150
0.02 0.06 -6.63749e+150
0.02 0.07 7.76537e+150
0.02 0.08 -8.90293e+150
0.02 0.09 1.00513e+151
0.02 0.1 -1.12117e+151
0.02 0.11 1.23849e+151
0.02 0.12 -1.35719e+151
0.02 0.13 1.47734e+151
0.02 0.14 -1.59902e+151
0.02 0.15 1.72227e+151
0.02 0.16 -1.84712e+151
0.02 0.17 1.97361e+151
0.02 0.18 -2.10174e+151
0.02 0.19 2.2315e+151
0.02 0.2 -2.36287e+151
0.02 0.21 2.49582e+151
0.02 0.22 -2.63029e+151
0.02 0.23 2.7662e+151
0.02 0.24 -2.90347e+151
0.02 0.25 3.04199e+151
0.02 0.26 -3.18164e+151
0.02 0.27 3.32228e+151
0.02 0.28 -3.46376e+151
0.02 0.29 3.6059e+151
0.02 0.3 -3.74851e+151
0.02 0.31 3.8914e+151
0.02 0.32 -4.03435e+151
0.02 0.33 4.17712e+151
0.02 0.34 -4.31948e+151
0.02 0.35 4.46116e+151
0.02 0.36 -4.60191e+151
0.02 0.37 4.74145e+151
0.02 0.38 -4.87948e+151
0.02 0.39 5.01573e+151
0.02 0.4 -5.14988e+151
0.02 0.41 5.28165e+151
0.02 0.42 -5.41071e+151
0.02 0.43 5.53677e+151
0.02 0.44 -5.65951e+151
0.02 0.45 5.77862e+151
0.02 0.46 -5.89381e+151
0.02 0.47 6.00476e+151
0.02 0.48 -6.11118e+151
0.02 0.49 6.21278e+151
0.02 0.5 -6.30928e+151
0.02 0.51 6.40042e+151
0.02 0.52 -6.48593e+151
0.02 0.53 6.56557e+151
0.02 0.54 -6.6391e+151
0.02 0.55 6.70631e+151
0.02 0.56 -6.76701e+151
0.02 0.57 6.821e+151
0.02 0.58 -6.86813e+151
0.02 0.59 6.90826e+151
0.02 0.6 -6.94126e+151
0.02 0.61 6.96703e+151
0.02 0.62 -6.9855e+151
0.02 0.63 6.9966e+151
0.02 0.64 -7.00031e+151
0.02 0.65 6.9966e+151
0.02 0.66 -6.9855e+151
0.02 0.67 6.96703e+151
0.02 0.68 -6.94126e+151
0.02 0.69 6.90826e+151
0.02 0.7 -6.86813e+151
0.02 0.71 6.821e+151
0.02 0.72 -6.76701e+151
0.02 0.73 6.70631e+151
0.02 0.74 -6.6391e+151
0.02 0.75 6.56557e+151
0.02 0.76 -6.48593e+151
0.02 0.77 6.40042e+151
0.02 0.78 -6.30928e+151
0.02 0.79 6.21278e+151
0.02 0.8 -6.11118e+151
0.02 0.81 6.00476e+151
0.02 0.82 -5.89381e+151
0.02 0.83 5.77862e+151
0.02 0.84 -5.65951e+151
0.02 0.85 5.53677e+151
0.02 0.86 -5.41071e+151
0.02 0.87 5.28165e+151
0.02 0.88 -5.14988e+151
0.02 0.89 5.01573e+151
0.02 0.9 -4.87948e+151
0.02 0.91 4.74145e+151
0.02 0.92 -4.60191e+151
0.02 0.93 4.46116e+151
0.02 0.94 -4.31948e+151
0.02 0.95 4.17712e+151
0.02 0.96 -4.03435e+151
0.02 0.97 3.8914e+151
0.02 0.98 -3.74851e+151
0.02 0.99 3.6059e+151
0.02 1 -3.46376e+151
0.02 1.01 3.32228e+151
0.02 1.02 -3.18164e+151
0.02 1.03 3.04199e+151
0.02 1.04 -2.90347e+151
0.02 1.05 2.7662e+151
0.02 1.06 -2.63029e+151
0.02 1.07 2.49582e+151
0.02 1.08 -2.36287e+151
0.02 1.09 2.2315e+151
0.02 1.1 -2.10174e+151
0.02 1.11 1.97361e+151
0.02 1.12 -1.84712e+151
0.02 1.13 1.72227e+151
0.02 1.14 -1.59902e+151
0.02 1.15 1.47734e+151
0.02 1.16 -1.35719e+151
0.02 1.17 1.23849e+151
0.02 1.18 -1.12117e+151
0.02 1.19 1.00513e+151
0.02 1.2 -8.90293e+150
0.02 1.21 7.76537e+150
0.02 1.22 -6.63749e+150
0.02 1.23 5.51804e+150
0.02 1.24 -4.40573e+150
0.02 1.25 3.29919e+150
0.02 1.26 -2.19701e+150
0.02 1.27 1.09777e+150
0.02 1.28 0
0.03 0 0
0.03 0.01 -1.64385e+150
0.03 0.02 3.2899e+150
0.03 0.03 -4.94035e+150
0.03 0.04 6.59733e+150
0.03 0.05 -8.26296e+150
0.03 0.06 9.93927e+150
0.03 0.07 -1.16282e+151
0.03 0.08 1.33316e+151
0.03 0.09 -1.50513e+151
0.03 0.1 1.67888e+151
0.03 0.11 -1.85457e+151
0.03 0.12 2.03232e+151
0.03 0.13 -2.21225e+151
0.03 0.14 2.39445e+151
0.03 0.15 -2.579e+151
0.03 0.16 2.76597e+151
0.03 0.17 -2.95538e+151
0.03 0.18 3.14725e+151
0.03 0.19 -3.34156e+151
0.03 0.2 3.53829e+151
0.03 0.21 -3.73738e+151
0.03 0.22 3.93874e+151
0.03 0.23 -4.14226e+151
0.03 0.24 4.34782e+151
0.03 0.25 -4.55525e+151
0.03 0.26 4.76438e+151
0.03 0.27 -4.97498e+151
0.03 0.28 5.18684e+151
0.03 0.29 -5.39969e+151
0.03 0.3 5.61326e+151
0.03 0.31 -5.82723e+151
0.03 0.32 6.04129e+151
0.03 0.33 -6.25509e+151
0.03 0.34 6.46827e+151
0.03 0.35 -6.68044e+151
0.03 0.36 6.89121e+151
0.03 0.37 -7.10016e+151
0.03 0.38 7.30687e+151
0.03 0.39 -7.51089e+151
0.03 0.4 7.71179e+151
0.03 0.41 -7.90911e+151
0.03 0.42 8.10238e+151
0.03 0.43 -8.29115e+151
0.03 0.44 8.47495e+151
0.03 0.45 -8.65332e+151
0.03 0.46 8.82581e+151
0.03 0.47 -8.99196e+151
0.03 0.48 9.15132e+151
0.03 0.49 -9.30347e+151
0.03 0.5 9.44799e+151
0.03 0.51 -9.58446e+151
0.03 0.52 9.71251e+151
0.03 0.53 -9.83177e+151
0.03 0.54 9.94188e+151
0.03 0.55 -1.00425e+152
0.03 0.56 1.01334e+152
0.03 0.57 -1.02143e+152
0.03 0.58 1.02849e+152
0.03 0.59 -1.0345e+152
0.03 0.6 1.03944e+152
0.03 0.61 -1.0433e+152
0.03 0.62 1.04606e+152
0.03 0.63 -1.04772e+152
0.03 0.64 1.04828e+152
0.03 0.65 -1.04772e+152
0.03 0.66 1.04606e+152
0.03 0.67 -1.0433e+152
0.03 0.68 1.03944e+152
0.03 0.69 -1.0345e+152
0.03 0.7 1.02849e+152
0.03 0.71 -1.02143e+152
0.03 0.72 1.01334e+152
0.03 0.73 -1.00425e+152
0.03 0.74 9.94188e+151
0.03 0.75 -9.83177e+151
0.03 0.76 9.71251e+151
0.03 0.77 -9.58446e+151
0.03 0.78 9.44799e+151
0.03 0.79 -9.30347e+151
0.03 0.8 9.15132e+151
0.03 0.81 -8.99196e+151
0.03 0.82 8.82581e+151
0.03 0.83 -8.65332e+151
0.03 0.84 8.47495e+151
0.03 0.85 -8.29115e+151
0.03 0.86 8.10238e+151
0.03 0.87 -7.90911e+151
0.03 0.88 7.71179e+151
0.03 0.89 -7.51089e+151
0.03 0.9 7.30687e+151
0.03 0.91 -7.10016e+151
0.03 0.92 6.89121e+151
0.03 0.93 -6.68044e+151
0.03 0.94 6.46827e+151
0.03 0.95 -6.25509e+151
0.03 0.96 6.04129e+151
0.03 0.97 -5.82723e+151
0.03 0.98 5.61326e+151
0.03 0.99 -5.39969e+151
0.03 1 5.18684e+151
0.03 1.01 -4.97498e+151
0.03 1.02 4.76438e+151
0.03 1.03 -4.55525e+151
0.03 1.04 4.34782e+151
0.03 1.05 -4.14226e+151
0.03 1.06 3.93874e+151
0.03 1.07 -3.73738e+151
0.03 1.08 3.53829e+151
0.03 1.09 -3.34156e+151
0.03 1.1 3.14725e+151
0.03 1.11 -2.95538e+151
0.03 1.12 2.76597e+151
0.03 1.13 -2.579e+151
0.03 1.14 2.39445e+151
0.03 1.15 -2.21225e+151
0.03 1.16 2.03232e+151
0.03 1.17 -1.85457e+151
0.03 1.18 1.67888e+151
0.03 1.19 -1.50513e+151
0.03 1.2 1.33316e+151
0.03 1.21 -1.16282e+151
0.03 1.22 9.93927e+150
0.03 1.23 -8.26296e+150
0.03 1.24 6.59733e+150
0.03 1.25 -4.94035e+150
0.03 1.26 3.2899e+150
0.03 1.27 -1.64385e+150
0.03 1.28 0
0.04 0 0
0.04 0.01 2.18656e+150
0.04 0.02 -4.37606e+150
0.04 0.03 6.57139e+150
0.04 0.04 -8.77542e+150
0.04 0.05 1.0991e+151
0.04 0.06 -1.32207e+151
0.04 0.07 1.54673e+151
0.04 0.08 -1.77331e+151
0.04 0.09 2.00205e+151
0.04 0.1 -2.23317e+151
0.04 0.11 2.46686e+151
0.04 0.12 -2.70329e+151
0.04 0.13 2.94263e+151
0.04 0.14 -3.18499e+151
0.04 0.15 3.43048e+151
0.04 0.16 -3.67917e+151
0.04 0.17 3.93112e+151
0.04 0.18 -4.18633e+151
0.04 0.19 4.44481e+151
0.04 0.2 -4.70649e+151
0.04 0.21 4.97131e+151
0.04 0.22 -5.23916e+151
0.04 0.23 5.50988e+151
0.04 0.24 -5.78331e+151
0.04 0.25 6.05924e+151
0.04 0.26 -6.33741e+151
0.04 0.27 6.61756e+151
0.04 0.28 -6.89937e+151
0.04 0.29 7.18251e+151
0.04 0.3 -7.46659e+151
0.04 0.31 7.75122e+151
0.04 0.32 -8.03596e+151
0.04 0.33 8.32036e+151
0.04 0.34 -8.60393e+151
0.04 0.35 8.88616e+151
0.04 0.36 -9.16652e+151
0.04 0.37 9.44447e+151
0.04 0.38 -9.71943e+151
0.04 0.39 9.99083e+151
0.04 0.4 -1.02581e+152
0.04 0.41 1.05205e+152
0.04 0.42 -1.07776e+152
0.04 0.43 1.10287e+152
0.04 0.44 -1.12732e+152
0.04 0.45 1.15105e+152
0.04 0.46 -1.17399e+152
0.04 0.47 1.1961e+152
0.04 0.48 -1.21729e+152
0.04 0.49 1.23753e+152
0.04 0.5 -1.25676e+152
0.04 0.51 1.27491e+152
0.04 0.52 -1.29194e+152
0.04 0.53 1.30781e+152
0.04 0.54 -1.32246e+152
0.04 0.55 1.33585e+152
0.04 0.56 -1.34794e+152
0.04 0.57 1.35869e+152
0.04 0.58 -1.36808e+152
0.04 0.59 1.37607e+152
0.04 0.6 -1.38265e+152
0.04 0.61 1.38778e+152
0.04 0.62 -1.39146e+152
0.04 0.63 1.39367e+152
0.04 0.64 -1.39441e+152
0.04 0.65 1.39367e+152
0.04 0.66 -1.39146e+152
0.04 0.67 1.38778e+152
0.04 0.68 -1.38265e+152
0.04 0.69 1.37607e+152
0.04 0.7 -1.36808e+152
0.04 0.71 1.35869e+152
