     2      37       0.09770      0.00801      1 
     2      38       0.09848      0.00817      1 
     2      39       0.09917      0.00831      1 
     2      40       0.09976      0.00844      1 
     2      41       0.10025      0.00854      1 
     2      42       0.10064      0.00862      1 
     2      43       0.10093      0.00868      1 
     2      44       0.10112      0.00872      1 
     2      45       0.10122      0.00874      1 
     2      46       0.10121      0.00874      1 
     2      47       0.10110      0.00872      1 
     2      48       0.10089      0.00867      1 
     2      49       0.10059      0.00860      1 
     2      50       0.10018      0.00852      1 
     2      51       0.09967      0.00841      1 
     2      52       0.09906      0.00828      1 
     2      53       0.09835      0.00813      1 
     2      54       0.09753      0.00797      1 
     2      55       0.09662      0.00778      1 
     2      56       0.09560      0.00758      1 
     2      57       0.09448      0.00736      1 
     2      58       0.09326      0.00713      1 
     2      59       0.09194      0.00688      1 
     2      60       0.09051      0.00662      1 
     2      61       0.08899      0.00635      1 
     2      62       0.08735      0.00606      1 
     2      63       0.08562      0.00577      1 
     2      64       0.08378      0.00547      1 
     2      65       0.08184      0.00517      1 
     2      66       0.07980      0.00486      1 
     2      67       0.07765      0.00455      1 
     2      68       0.07540      0.00424      1 
     2      69       0.07305      0.00393      1 
     2      70       0.07059      0.00362      1 
     2      71       0.06804      0.00331      1 
     2      72       0.06537      0.00301      1 
     2      73       0.06261      0.00272      1 
     2      74       0.05974      0.00244      1 
     2      75       0.05677      0.00216      1 
     2      76       0.05369      0.00190      1 
     2      77       0.05051      0.00165      1 
     2      78       0.04724      0.00141      1 
     2      79       0.04385      0.00120      1 
     2      80       0.04037      0.00099      1 
     2      81       0.03678      0.00081      1 
     2      82       0.03310      0.00064      1 
     2      83       0.02931      0.00049      1 
     2      84       0.02542      0.00036      1 
     2      85       0.02143      0.00025      1 
     2      86       0.01734      0.00016      1 
     2      87       0.01315      0.00009      1 
     2      88       0.00886      0.00004      1 
     2      89       0.00448      0.00001      1 
     2      90       0.00000      0.00000      0 
     3       0       0.00000      0.00000      0 
     3       1       0.00438      0.00001      1 
     3       2       0.00867      0.00004      1 
     3       3       0.01286      0.00008      1 
     3       4       0.01695      0.00015      1 
     3       5       0.02094      0.00024      1 
     3       6       0.02483      0.00035      1 
     3       7       0.02862      0.00048      1 
     3       8       0.03232      0.00063      1 
     3       9       0.03591      0.00080      1 
     3      10       0.03941      0.00098      1 
     3      11       0.04282      0.00118      1 
     3      12       0.04612      0.00140      1 
     3      13       0.04933      0.00163      1 
     3      14       0.05244      0.00187      1 
     3      15       0.05546      0.00213      1 
     3      16       0.05838      0.00239      1 
     3      17       0.06120      0.00267      1 
     3      18       0.06393      0.00296      1 
     3      19       0.06656      0.00325      1 
     3      20       0.06909      0.00355      1 
     3      21       0.07153      0.00385      1 
     3      22       0.07388      0.00415      1 
     3      23       0.07613      0.00446      1 
     3      24       0.07828      0.00476      1 
     3      25       0.08034      0.00507      1 
     3      26       0.08230      0.00537      1 
     3      27       0.08416      0.00566      1 
     3      28       0.08593      0.00595      1 
     3      29       0.08761      0.00624      1 
     3      30       0.08918      0.00651      1 
     3      31       0.09067      0.00677      1 
     3      32       0.09205      0.00703      1 
     3      33       0.09334      0.00727      1 
     3      34       0.09453      0.00749      1 
     3      35       0.09563      0.00770      1 
     3      36       0.09663      0.00790      1 
     3      37       0.09753      0.00808      1 
     3      38       0.09833      0.00824      1 
     3      39       0.09904      0.00838      1 
     3      40       0.09965      0.00851      1 
     3      41       0.10016      0.00861      1 
     3      42       0.10057      0.00869      1 
     3      43       0.10088      0.00876      1 
     3      44       0.10109      0.00880      1 
     3      45       0.10121      0.00882      1 
     3      46       0.10122      0.00881      1 
     3      47       0.10114      0.00879      1 
     3      48       0.10095      0.00875      1 
     3      49       0.10066      0.00868      1 
     3      50       0.10028      0.00859      1 
     3      51       0.09979      0.00848      1 
     3      52       0.09920      0.00835      1 
     3      53       0.09850      0.00821      1 
     3      54       0.09771      0.00804      1 
     3      55       0.09681      0.00785      1 
     3      56       0.09581      0.00765      1 
     3      57       0.09471      0.00743      1 
     3      58       0.09350      0.00719      1 
     3      59       0.09219      0.00694      1 
     3      60       0.09078      0.00668      1 
     3      61       0.08926      0.00641      1 
     3      62       0.08764      0.00612      1 
     3      63       0.08592      0.00583      1 
     3      64       0.08409      0.00553      1 
     3      65       0.08215      0.00522      1 
     3      66       0.08011      0.00491      1 
     3      67       0.07797      0.00460      1 
     3      68       0.07572      0.00428      1 
     3      69       0.07336      0.00397      1 
     3      70       0.07090      0.00365      1 
     3      71       0.06834      0.00335      1 
     3      72       0.06567      0.00304      1 
     3      73       0.06290      0.00275      1 
     3      74       0.06002      0.00246      1 
     3      75       0.05704      0.00218      1 
     3      76       0.05395      0.00192      1 
     3      77       0.05076      0.00167      1 
     3      78       0.04746      0.00143      1 
     3      79       0.04407      0.00121      1 
     3      80       0.04056      0.00100      1 
     3      81       0.03696      0.00082      1 
     3      82       0.03326      0.00065      1 
     3      83       0.02945      0.00050      1 
     3      84       0.02554      0.00036      1 
     3      85       0.02153      0.00025      1 
     3      86       0.01742      0.00016      1 
     3      87       0.01321      0.00009      1 
     3      88       0.00890      0.00004      1 
     3      89       0.00450      0.00001      1 
     3      90       0.00000      0.00000      0 
     4       0       0.00000      0.00000      0 
     4       1       0.00437      0.00001      1 
     4       2       0.00863      0.00004      1 
     4       3       0.01280      0.00009      1 
     4       4       0.01687      0.00016      1 
     4       5       0.02084      0.00025      1 
     4       6       0.02471      0.00036      1 
     4       7       0.02848      0.00049      1 
     4       8       0.03216      0.00064      1 
     4       9       0.03574      0.00081      1 
     4      10       0.03922      0.00099      1 
     4      11       0.04261      0.00120      1 
     4      12       0.04590      0.00141      1 
     4      13       0.04909      0.00165      1 
     4      14       0.05219      0.00189      1 
     4      15       0.05519      0.00215      1 
     4      16       0.05810      0.00242      1 
     4      17       0.06092      0.00270      1 
     4      18       0.06364      0.00299      1 
     4      19       0.06626      0.00329      1 
     4      20       0.06879      0.00359      1 
     4      21       0.07123      0.00389      1 
     4      22       0.07357      0.00420      1 
     4      23       0.07582      0.00451      1 
     4      24       0.07797      0.00482      1 
     4      25       0.08003      0.00513      1 
     4      26       0.08200      0.00543      1 
     4      27       0.08387      0.00573      1 
     4      28       0.08565      0.00602      1 
     4      29       0.08733      0.00631      1 
     4      30       0.08891      0.00658      1 
     4      31       0.09041      0.00685      1 
     4      32       0.09180      0.00711      1 
     4      33       0.09311      0.00735      1 
     4      34       0.09431      0.00758      1 
     4      35       0.09542      0.00779      1 
     4      36       0.09644      0.00799      1 
     4      37       0.09736      0.00817      1 
     4      38       0.09818      0.00834      1 
     4      39       0.09891      0.00848      1 
     4      40       0.09953      0.00860      1 
     4      41       0.10006      0.00871      1 
     4      42       0.10049      0.00879      1 
     4      43       0.10083      0.00886      1 
     4      44       0.10106      0.00890      1 
     4      45       0.10120      0.00892      1 
     4      46       0.10123      0.00892      1 
     4      47       0.10117      0.00890      1 
     4      48       0.10101      0.00885      1 
     4      49       0.10074      0.00878      1 
     4      50       0.10037      0.00870      1 
     4      51       0.09991      0.00859      1 
     4      52       0.09934      0.00846      1 
     4      53       0.09866      0.00831      1 
     4      54       0.09789      0.00814      1 
     4      55       0.09701      0.00795      1 
     4      56       0.09603      0.00774      1 
     4      57       0.09494      0.00752      1 
     4      58       0.09375      0.00729      1 
     4      59       0.09245      0.00703      1 
     4      60       0.09105      0.00677      1 
     4      61       0.08954      0.00649      1 
     4      62       0.08793      0.00620      1 
     4      63       0.08621      0.00591      1 
     4      64       0.08439      0.00560      1 
     4      65       0.08246      0.00529      1 
     4      66       0.08042      0.00498      1 
     4      67       0.07828      0.00466      1 
     4      68       0.07603      0.00434      1 
     4      69       0.07368      0.00402      1 
     4      70       0.07121      0.00371      1 
     4      71       0.06865      0.00339      1 
     4      72       0.06597      0.00309      1 
     4      73       0.06319      0.00279      1 
     4      74       0.06030      0.00250      1 
     4      75       0.05731      0.00222      1 
     4      76       0.05421      0.00195      1 
     4      77       0.05100      0.00169      1 
     4      78       0.04769      0.00145      1 
     4      79       0.04428      0.00123      1 
     4      80       0.04076      0.00102      1 
     4      81       0.03714      0.00083      1 
     4      82       0.03342      0.00066      1 
     4      83       0.02959      0.00050      1 
     4      84       0.02566      0.00037      1 
     4      85       0.02163      0.00026      1 
     4      86       0.01750      0.00016      1 
     4      87       0.01327      0.00009      1 
     4      88       0.00894      0.00004      1 
     4      89       0.00452      0.00001      1 
     4      90       0.00000      0.00000      0 
     5       0       0.00000      0.00000      0 
     5       1       0.00435      0.00001      1 
     5       2       0.00859      0.00004      1 
     5       3       0.01274      0.00009      1 
     5       4       0.01679      0.00016      1 
     5       5       0.02074      0.00025      1 
     5       6       0.02459      0.00037      1 
     5       7       0.02834      0.00050      1 
     5       8       0.03200      0.00065      1 
     5       9       0.03556      0.00082      1 
     5      10       0.03902      0.00101      1 
     5      11       0.04239      0.00122      1 
     5      12       0.04567      0.00144      1 
     5      13       0.04885      0.00167      1 
     5      14       0.05194      0.00192      1 
     5      15       0.05493      0.00219      1 
     5      16       0.05783      0.00246      1 
     5      17       0.06063      0.00275      1 
     5      18       0.06334      0.00304      1 
     5      19       0.06596      0.00334      1 
     5      20       0.06849      0.00364      1 
     5      21       0.07092      0.00395      1 
     5      22       0.07326      0.00426      1 
     5      23       0.07551      0.00458      1 
     5      24       0.07766      0.00489      1 
     5      25       0.07972      0.00520      1 
     5      26       0.08169      0.00551      1 
     5      27       0.08357      0.00581      1 
     5      28       0.08535      0.00611      1 
     5      29       0.08704      0.00640      1 
     5      30       0.08864      0.00668      1 
     5      31       0.09014      0.00695      1 
     5      32       0.09155      0.00721      1 
     5      33       0.09287      0.00746      1 
     5      34       0.09409      0.00769      1 
     5      35       0.09522      0.00791      1 
     5      36       0.09625      0.00811      1 
     5      37       0.09718      0.00829      1 
     5      38       0.09803      0.00846      1 
     5      39       0.09877      0.00860      1 
     5      40       0.09942      0.00873      1 
     5      41       0.09997      0.00884      1 
     5      42       0.10042      0.00893      1 
     5      43       0.10078      0.00899      1 
     5      44       0.10103      0.00903      1 
     5      45       0.10119      0.00906      1 
     5      46       0.10125      0.00905      1 
     5      47       0.10121      0.00903      1 
     5      48       0.10106      0.00899      1 
     5      49       0.10082      0.00892      1 
     5      50       0.10047      0.00883      1 
     5      51       0.10003      0.00872      1 
     5      52       0.09948      0.00859      1 
     5      53       0.09882      0.00844      1 
     5      54       0.09807      0.00827      1 
     5      55       0.09721      0.00808      1 
     5      56       0.09624      0.00787      1 
     5      57       0.09517      0.00765      1 
     5      58       0.09399      0.00740      1 
     5      59       0.09271      0.00715      1 
     5      60       0.09132      0.00688      1 
     5      61       0.08983      0.00660      1 
     5      62       0.08823      0.00631      1 
     5      63       0.08652      0.00601      1 
     5      64       0.08470      0.00570      1 
     5      65       0.08278      0.00538      1 
     5      66       0.08074      0.00506      1 
     5      67       0.07860      0.00474      1 
     5      68       0.07635      0.00442      1 
     5      69       0.07400      0.00409      1 
     5      70       0.07153      0.00377      1 
     5      71       0.06896      0.00346      1 
     5      72       0.06628      0.00315      1 
     5      73       0.06349      0.00284      1 
     5      74       0.06059      0.00255      1 
     5      75       0.05758      0.00226      1 
     5      76       0.05447      0.00199      1 
     5      77       0.05125      0.00173      1 
     5      78       0.04793      0.00148      1 
     5      79       0.04450      0.00125      1 
     5      80       0.04096      0.00104      1 
     5      81       0.03732      0.00084      1 
     5      82       0.03358      0.00067      1 
     5      83       0.02973      0.00051      1 
     5      84       0.02579      0.00038      1 
     5      85       0.02173      0.00026      1 
     5      86       0.01758      0.00017      1 
     5      87       0.01333      0.00009      1 
     5      88       0.00899      0.00004      1 
     5      89       0.00454      0.00001      1 
     5      90       0.00000      0.00000      0 
     6       0       0.00000      0.00000      0 
     6       1       0.00433      0.00001      1 
     6       2       0.00855      0.00004      1 
     6       3       0.01268      0.00009      1 
     6       4       0.01670      0.00017      1 
     6       5       0.02063      0.00026      1 
     6       6       0.02446      0.00037      1 
     6       7       0.02820      0.00051      1 
     6       8       0.03184      0.00067      1 
     6       9       0.03538      0.00084      1 
     6      10       0.03883      0.00103      1 
     6      11       0.04218      0.00124      1 
     6      12       0.04544      0.00147      1 
     6      13       0.04860      0.00171      1 
     6      14       0.05168      0.00196      1 
     6      15       0.05466      0.00223      1 
     6      16       0.05754      0.00251      1 
     6      17       0.06034      0.00280      1 
     6      18       0.06304      0.00309      1 
     6      19       0.06566      0.00340      1 
     6      20       0.06818      0.00371      1 
     6      21       0.07061      0.00402      1 
     6      22       0.07295      0.00434      1 
     6      23       0.07519      0.00466      1 
     6      24       0.07735      0.00498      1 
     6      25       0.07941      0.00529      1 
     6      26       0.08139      0.00561      1 
     6      27       0.08327      0.00592      1 
     6      28       0.08506      0.00622      1 
     6      29       0.08676      0.00651      1 
     6      30       0.08836      0.00680      1 
     6      31       0.08988      0.00707      1 
     6      32       0.09130      0.00734      1 
     6      33       0.09263      0.00759      1 
     6      34       0.09386      0.00783      1 
     6      35       0.09501      0.00805      1 
     6      36       0.09605      0.00825      1 
     6      37       0.09701      0.00844      1 
     6      38       0.09787      0.00861      1 
     6      39       0.09863      0.00876      1 
     6      40       0.09930      0.00889      1 
     6      41       0.09987      0.00900      1 
     6      42       0.10034      0.00909      1 
     6      43       0.10072      0.00915      1 
     6      44       0.10100      0.00920      1 
     6      45       0.10118      0.00922      1 
     6      46       0.10126      0.00922      1 
     6      47       0.10124      0.00920      1 
     6      48       0.10112      0.00915      1 
     6      49       0.10090      0.00909      1 
     6      50       0.10057      0.00900      1 
     6      51       0.10015      0.00888      1 
     6      52       0.09962      0.00875      1 
     6      53       0.09899      0.00860      1 
     6      54       0.09825      0.00843      1 
     6      55       0.09741      0.00823      1 
     6      56       0.09646      0.00802      1 
     6      57       0.09540      0.00779      1 
     6      58       0.09424      0.00755      1 
     6      59       0.09298      0.00729      1 
     6      60       0.09160      0.00702      1 
     6      61       0.09012      0.00673      1 
     6      62       0.08853      0.00644      1 
     6      63       0.08682      0.00613      1 
     6      64       0.08501      0.00582      1 
     6      65       0.08310      0.00550      1 
     6      66       0.08107      0.00517      1 
     6      67       0.07893      0.00484      1 
     6      68       0.07668      0.00451      1 
     6      69       0.07432      0.00418      1 
     6      70       0.07185      0.00386      1 
     6      71       0.06927      0.00353      1 
     6      72       0.06659      0.00322      1 
     6      73       0.06379      0.00291      1 
     6      74       0.06088      0.00260      1 
     6      75       0.05787      0.00231      1 
     6      76       0.05474      0.00203      1 
     6      77       0.05151      0.00177      1 
     6      78       0.04817      0.00152      1 
     6      79       0.04472      0.00128      1 
     6      80       0.04117      0.00106      1 
     6      81       0.03751      0.00086      1 
     6      82       0.03375      0.00068      1 
     6      83       0.02988      0.00052      1 
     6      84       0.02591      0.00039      1 
     6      85       0.02184      0.00027      1 
     6      86       0.01767      0.00017      1 
     6      87       0.01340      0.00010      1 
     6      88       0.00903      0.00004      1 
     6      89       0.00456      0.00001      1 
     6      90       0.00000      0.00000      0 
     7       0       0.00000      0.00000      0 
     7       1       0.00431      0.00001      1 
     7       2       0.00851      0.00004      1 
     7       3       0.01261      0.00010      1 
     7       4       0.01662      0.00017      1 
     7       5       0.02053      0.00027      1 
     7       6       0.02434      0.00039      1 
     7       7       0.02805      0.00052      1 
     7       8       0.03167      0.00068      1 
     7       9       0.03519      0.00086      1 
     7      10       0.03862      0.00106      1 
     7      11       0.04196      0.00127      1 
     7      12       0.04520      0.00150      1 
     7      13       0.04835      0.00175      1 
     7      14       0.05141      0.00201      1 
     7      15       0.05438      0.00228      1 
     7      16       0.05726      0.00256      1 
     7      17       0.06004      0.00286      1 
     7      18       0.06274      0.00316      1 
     7      19       0.06535      0.00347      1 
     7      20       0.06786      0.00379      1 
     7      21       0.07029      0.00411      1 
     7      22       0.07262      0.00443      1 
     7      23       0.07487      0.00476      1 
     7      24       0.07703      0.00508      1 
     7      25       0.07909      0.00540      1 
     7      26       0.08107      0.00572      1 
     7      27       0.08296      0.00604      1 
     7      28       0.08476      0.00635      1 
     7      29       0.08646      0.00665      1 
     7      30       0.08808      0.00694      1 
     7      31       0.08961      0.00722      1 
     7      32       0.09104      0.00749      1 
     7      33       0.09238      0.00774      1 
     7      34       0.09363      0.00799      1 
     7      35       0.09479      0.00821      1 
     7      36       0.09586      0.00842      1 
     7      37       0.09683      0.00861      1 
     7      38       0.09771      0.00879      1 
     7      39       0.09849      0.00894      1 
     7      40       0.09918      0.00907      1 
     7      41       0.09977      0.00919      1 
     7      42       0.10026      0.00928      1 
     7      43       0.10066      0.00935      1 
     7      44       0.10096      0.00939      1 
     7      45       0.10117      0.00942      1 
     7      46       0.10127      0.00942      1 
     7      47       0.10127      0.00939      1 
     7      48       0.10117      0.00935      1 
     7      49       0.10098      0.00928      1 
     7      50       0.10067      0.00919      1 
     7      51       0.10027      0.00908      1 
     7      52       0.09976      0.00894      1 
     7      53       0.09915      0.00879      1 
     7      54       0.09843      0.00861      1 
     7      55       0.09761      0.00842      1 
     7      56       0.09668      0.00820      1 
     7      57       0.09564      0.00797      1 
     7      58       0.09450      0.00772      1 
     7      59       0.09324      0.00746      1 
     7      60       0.09188      0.00718      1 
     7      61       0.09041      0.00689      1 
     7      62       0.08883      0.00659      1 
     7      63       0.08714      0.00628      1 
     7      64       0.08533      0.00596      1 
     7      65       0.08342      0.00563      1 
     7      66       0.08140      0.00530      1 
     7      67       0.07926      0.00496      1 
     7      68       0.07701      0.00463      1 
     7      69       0.07465      0.00429      1 
     7      70       0.07218      0.00396      1 
     7      71       0.06960      0.00362      1 
     7      72       0.06690      0.00330      1 
     7      73       0.06410      0.00298      1 
     7      74       0.06118      0.00267      1 
     7      75       0.05815      0.00237      1 
     7      76       0.05502      0.00209      1 
     7      77       0.05177      0.00182      1 
     7      78       0.04842      0.00156      1 
     7      79       0.04495      0.00132      1 
     7      80       0.04138      0.00109      1 
     7      81       0.03770      0.00089      1 
     7      82       0.03392      0.00070      1 
     7      83       0.03003      0.00054      1 
     7      84       0.02604      0.00040      1 
     7      85       0.02195      0.00027      1 
     7      86       0.01776      0.00018      1 
     7      87       0.01346      0.00010      1 
     7      88       0.00907      0.00004      1 
     7      89       0.00458      0.00001      1 
     7      90       0.00000      0.00000      0 
     8       0       0.00000      0.00000      0 
     8       1       0.00428      0.00001      1 
     8       2       0.00847      0.00004      1 
     8       3       0.01255      0.00010      1 
     8       4       0.01653      0.00018      1 
     8       5       0.02042      0.00028      1 
     8       6       0.02421      0.00040      1 
     8       7       0.02790      0.00054      1 
     8       8       0.03150      0.00070      1 
     8       9       0.03500      0.00088      1 
     8      10       0.03842      0.00108      1 
     8      11       0.04173      0.00130      1 
     8      12       0.04496      0.00154      1 
     8      13       0.04810      0.00179      1 
     8      14       0.05114      0.00206      1 
     8      15       0.05410      0.00234      1 
     8      16       0.05697      0.00263      1 
     8      17       0.05974      0.00293      1 
     8      18       0.06243      0.00324      1 
     8      19       0.06503      0.00356      1 
     8      20       0.06754      0.00388      1 
     8      21       0.06996      0.00421      1 
     8      22       0.07230      0.00454      1 
     8      23       0.07454      0.00487      1 
     8      24       0.07670      0.00520      1 
     8      25       0.07877      0.00553      1 
     8      26       0.08075      0.00586      1 
     8      27       0.08264      0.00618      1 
     8      28       0.08445      0.00649      1 
     8      29       0.08616      0.00680      1 
     8      30       0.08779      0.00710      1 
     8      31       0.08933      0.00739      1 
     8      32       0.09077      0.00766      1 
     8      33       0.09213      0.00792      1 
     8      34       0.09340      0.00817      1 
     8      35       0.09457      0.00840      1 
     8      36       0.09565      0.00862      1 
     8      37       0.09664      0.00881      1 
     8      38       0.09754      0.00899      1 
     8      39       0.09834      0.00915      1 
     8      40       0.09905      0.00929      1 
     8      41       0.09967      0.00940      1 
     8      42       0.10018      0.00950      1 
     8      43       0.10060      0.00957      1 
     8      44       0.10093      0.00962      1 
     8      45       0.10115      0.00964      1 
     8      46       0.10128      0.00964      1 
     8      47       0.10131      0.00962      1 
     8      48       0.10123      0.00958      1 
